Date,Time of Day,Category,Platform,Service Type,Customer Type,Ad Spend,Conversions,Daily Revenue
2024-06-30,Night,Product,Google,Dress,New,77.1,5,53.73
2025-03-02,Morning,Subscription,Google,Plumbing,New,46.57,4,248.35
2025-03-12,Evening,Product,Google,Dress,Returning,87.05,3,348.37
2024-06-05,Afternoon,Product,Instagram,Haircut,New,81.35,3,377.74
2024-05-20,Morning,Subscription,In-store,Haircut,New,20.08,2,53.3
2024-06-17,Evening,Subscription,Email,Bread,Returning,25.15,2,104.18
2024-08-21,Morning,Service,Instagram,Coffee,New,1.36,3,206.11
2024-10-23,Night,Subscription,Email,Plumbing,Returning,72.81,2,327.9
2024-12-27,Morning,Service,In-store,Bread,Returning,95.29,0,335.38
2024-08-26,Evening,Product,Email,Haircut,New,15.13,1,118.23
2024-07-25,Night,Service,Email,Dress,Returning,19.09,4,273.86
2024-08-10,Afternoon,Service,Google,Bread,New,98.53,0,70.52
2025-04-11,Night,Service,Email,Plumbing,Returning,85.22,2,315.74
2024-11-13,Evening,Service,Email,Plumbing,New,7.86,2,460.32
2024-10-01,Night,Product,Email,Dress,New,92.28,2,164.56
2024-12-01,Morning,Subscription,Google,Haircut,Returning,29.51,4,30.12
2024-11-29,Afternoon,Service,In-store,Bread,Returning,62.58,3,89.85
2024-09-24,Night,Subscription,Email,Bread,New,86.19,4,123.15
2024-12-28,Morning,Subscription,Google,Dress,New,60.79,3,419.18
2024-10-02,Afternoon,Subscription,Google,Plumbing,Returning,95.19,0,130.45
2024-12-07,Night,Subscription,Email,Plumbing,Returning,66.4,1,118.43
2024-05-07,Afternoon,Product,Instagram,Bread,New,7.14,4,111.32
2024-09-13,Morning,Product,Email,Dress,New,84.96,0,490.22
2024-08-09,Afternoon,Service,In-store,Haircut,New,5.82,2,23.11
2025-03-09,Evening,Service,Google,Coffee,Returning,52.45,4,282.68
2024-10-14,Night,Service,Email,Coffee,Returning,51.82,3,245.98
2025-01-17,Morning,Product,Email,Bread,Returning,79.23,3,133.11
2024-07-27,Morning,Service,In-store,Coffee,New,29.72,5,44.11
2024-11-25,Afternoon,Service,Google,Bread,New,32.15,0,383.72
2025-01-20,Morning,Service,In-store,Dress,Returning,33.6,5,381.86
2024-12-01,Night,Subscription,Instagram,Plumbing,Returning,87.28,1,213
2024-10-27,Afternoon,Subscription,Instagram,Bread,New,93.73,0,21.39
2024-06-23,Evening,Subscription,In-store,Coffee,Returning,5.78,0,36.49
2024-09-16,Afternoon,Subscription,Google,Haircut,New,51.47,3,32.44
2025-02-05,Morning,Service,Google,Bread,Returning,75.5,1,487.42
2024-07-04,Afternoon,Subscription,Email,Dress,New,14.53,0,229.58
2024-09-01,Evening,Subscription,Email,Haircut,New,57.9,1,176.28
2024-08-19,Morning,Subscription,In-store,Bread,Returning,22.52,5,373.24
2024-11-05,Afternoon,Service,Instagram,Haircut,New,73.52,2,443.47
2024-10-21,Afternoon,Subscription,Instagram,Coffee,Returning,46.15,2,73.86
2024-10-19,Afternoon,Subscription,Instagram,Plumbing,New,62.26,4,403.15
2024-09-12,Evening,Product,Google,Haircut,Returning,20.28,4,69.66
2024-09-16,Afternoon,Subscription,Email,Dress,New,5.09,0,368.65
2024-06-07,Night,Product,Instagram,Plumbing,Returning,47.61,0,93.71
2025-02-07,Evening,Service,Google,Plumbing,New,11.01,4,416.14
2024-07-22,Afternoon,Subscription,Email,Dress,Returning,74.17,5,311.45
2024-05-27,Morning,Product,Google,Coffee,New,96.54,3,496.68
2024-11-05,Afternoon,Product,Google,Bread,Returning,11.26,3,237.71
2024-08-30,Evening,Service,Email,Plumbing,New,81.23,2,352.29
2025-04-26,Afternoon,Service,Instagram,Haircut,New,6.43,3,342.22
2024-07-24,Night,Subscription,In-store,Coffee,Returning,11.54,3,366.23
2025-02-19,Evening,Product,Email,Dress,New,50.12,0,38.13
2025-04-25,Night,Product,In-store,Bread,New,47.75,4,257.86
2024-05-06,Morning,Subscription,In-store,Haircut,Returning,85.08,0,342.43
2025-01-12,Morning,Product,Email,Haircut,New,4.66,4,352.15
2025-04-30,Afternoon,Subscription,In-store,Bread,Returning,84.2,5,147.81
2025-02-28,Night,Subscription,Instagram,Dress,Returning,34.9,1,212.52
2025-03-23,Night,Subscription,Email,Coffee,New,62.86,0,318.12
2025-04-04,Night,Product,Google,Haircut,Returning,28.43,3,409.07
2024-08-23,Evening,Product,Google,Coffee,New,42.17,4,436.04
2024-10-25,Morning,Service,Google,Haircut,Returning,79.36,4,269.93
2024-12-10,Morning,Subscription,Email,Haircut,New,74.71,4,319.01
2024-12-02,Evening,Service,Instagram,Coffee,New,64.4,1,302.38
2024-08-09,Afternoon,Product,Instagram,Haircut,New,4.56,5,458.67
2024-06-09,Evening,Service,Instagram,Dress,New,62.28,2,203.58
2025-03-03,Morning,Service,Google,Haircut,New,41.21,2,85.48
2024-09-22,Afternoon,Subscription,Email,Dress,New,23.15,2,186.92
2024-06-02,Night,Service,Email,Plumbing,Returning,29.41,5,451.34
2024-08-29,Evening,Service,Instagram,Haircut,Returning,70.82,5,253.71
2024-07-21,Morning,Subscription,In-store,Coffee,New,59.43,2,292
2024-07-04,Morning,Service,Email,Dress,Returning,1.35,4,311.39
2025-03-23,Afternoon,Subscription,Instagram,Haircut,New,25.95,1,188.61
2025-03-25,Afternoon,Product,Email,Dress,Returning,1.8,3,357.84
2024-06-03,Afternoon,Subscription,Email,Haircut,Returning,54.47,4,274.94
2024-05-24,Night,Product,Email,Bread,New,53.71,2,427.7
2024-09-20,Evening,Service,Google,Bread,New,52.36,4,36.46
2024-12-20,Evening,Subscription,Instagram,Bread,Returning,91.32,4,365.39
2025-01-03,Night,Service,Email,Dress,Returning,62.05,3,170.6
2024-08-23,Afternoon,Subscription,Google,Plumbing,New,4.01,1,487.94
2024-05-08,Afternoon,Service,In-store,Haircut,New,34.77,5,411.81
2024-11-22,Evening,Service,Instagram,Bread,New,12.83,4,228.54
2025-03-14,Night,Service,Google,Plumbing,New,31.86,4,429.99
2025-03-19,Evening,Product,In-store,Plumbing,Returning,94.91,0,134.65
2024-05-05,Morning,Product,Google,Bread,Returning,32.12,3,60.56
2024-10-20,Night,Product,Instagram,Bread,Returning,46.91,3,400.61
2024-05-22,Afternoon,Service,Email,Plumbing,New,43.22,5,459.84
2024-11-25,Night,Service,In-store,Plumbing,New,1.7,2,328.02
2025-01-27,Night,Service,Email,Dress,Returning,65.7,1,69.12
2024-05-04,Night,Product,Email,Bread,Returning,5.05,0,87.72
2025-03-19,Afternoon,Service,In-store,Bread,New,3.24,3,257.41
2025-04-20,Afternoon,Service,Email,Bread,New,78.48,0,50.9
2025-01-13,Evening,Service,Email,Haircut,Returning,41.11,4,75.63
2025-04-28,Afternoon,Service,In-store,Haircut,Returning,9.62,4,77.01
2024-05-06,Night,Subscription,In-store,Haircut,Returning,10.23,2,220.97
2024-12-27,Evening,Subscription,Google,Coffee,New,0.55,5,373.09
2024-07-10,Afternoon,Subscription,Google,Dress,New,76.11,0,450.67
2025-03-30,Morning,Service,Email,Plumbing,New,93.19,2,52.88
2024-10-15,Evening,Subscription,Google,Plumbing,New,53.72,4,199.49
2024-06-22,Night,Subscription,In-store,Plumbing,Returning,7.83,3,44.73
2024-08-06,Night,Product,In-store,Dress,New,0.57,3,63.79
2025-01-02,Morning,Product,Instagram,Haircut,New,57.04,2,456.17
2024-10-10,Morning,Service,Google,Coffee,Returning,57.41,2,302.61
2024-08-15,Evening,Product,Instagram,Bread,Returning,53.86,0,268.56
2025-01-17,Afternoon,Subscription,Email,Plumbing,New,56.75,0,34.15
2024-11-27,Afternoon,Product,Email,Coffee,Returning,25.86,4,321.23
2024-05-21,Night,Subscription,Instagram,Bread,New,48.29,4,156.96
2024-07-22,Evening,Subscription,Google,Plumbing,New,72.88,4,425.21
2024-10-19,Morning,Subscription,Email,Dress,New,56.69,1,496.87
2024-11-10,Afternoon,Product,In-store,Haircut,Returning,92.94,2,477.07
2025-01-24,Afternoon,Product,Email,Bread,New,24.22,1,94.97
2024-05-18,Afternoon,Service,Instagram,Haircut,Returning,15.8,1,274.5
2024-11-06,Night,Product,In-store,Coffee,Returning,91.22,2,335.53
2024-07-06,Evening,Subscription,In-store,Plumbing,New,57.17,0,468.14
2025-04-21,Afternoon,Service,Email,Plumbing,New,38.35,2,485.75
2025-01-21,Evening,Product,In-store,Coffee,New,71.23,5,402.9
2024-11-13,Evening,Subscription,Google,Coffee,New,10.41,4,333.23
2025-03-23,Afternoon,Subscription,Google,Haircut,New,48.71,2,215.82
2024-08-28,Night,Product,Google,Haircut,Returning,67.07,0,408.14
2024-08-21,Morning,Subscription,Google,Dress,Returning,91.7,2,301.18
2024-11-16,Morning,Service,Email,Plumbing,Returning,92.9,3,422.93
2024-12-02,Night,Service,Google,Plumbing,New,6.58,4,349.86
2025-03-27,Night,Product,Email,Bread,Returning,20.93,0,319.71
2025-02-15,Evening,Service,In-store,Dress,New,71.47,0,480.87
2025-04-19,Night,Service,Instagram,Haircut,New,79.28,0,352.48
2024-10-25,Afternoon,Product,In-store,Plumbing,New,15.02,0,95.65
2024-11-14,Night,Product,Google,Haircut,New,66.4,3,85.53
2025-01-22,Night,Subscription,In-store,Bread,Returning,51.73,3,325.31
2024-06-02,Morning,Product,Email,Plumbing,New,49.2,0,492.29
2024-05-20,Afternoon,Service,Google,Dress,New,91.45,2,43.89
2024-05-03,Afternoon,Service,In-store,Dress,New,55.42,2,334.41
2024-12-11,Morning,Service,Email,Plumbing,New,70.15,5,361.66
2024-05-25,Night,Subscription,Instagram,Plumbing,Returning,24.4,3,464.58
2024-09-21,Morning,Product,In-store,Bread,New,82.06,4,215.43
2024-06-08,Morning,Product,In-store,Bread,New,50.53,1,313.96
2024-12-24,Afternoon,Service,Instagram,Coffee,New,15.96,1,359.54
2024-06-19,Afternoon,Product,Instagram,Dress,New,61.69,0,46.52
2024-10-17,Afternoon,Service,Instagram,Dress,Returning,35.67,0,233.19
2024-05-18,Night,Subscription,Instagram,Dress,New,45.23,0,365.66
2025-01-08,Morning,Service,In-store,Dress,Returning,48.08,3,74.78
2025-02-01,Afternoon,Product,Google,Haircut,New,63.7,1,473.9
2024-09-06,Morning,Service,Instagram,Bread,New,13.78,1,157.3
2025-03-31,Evening,Service,Google,Bread,Returning,79.53,2,191.91
2024-08-31,Night,Subscription,Instagram,Haircut,New,73.87,1,336.42
2025-03-23,Morning,Subscription,Email,Bread,Returning,28.97,5,189.03
2025-03-19,Night,Subscription,Google,Dress,New,5.07,2,306.73
2024-11-18,Afternoon,Service,Instagram,Dress,New,14.64,0,214.71
2024-06-09,Night,Service,In-store,Bread,New,19.64,1,435.44
2024-10-03,Evening,Service,Email,Dress,Returning,60.55,1,287.87
2024-06-13,Afternoon,Service,Instagram,Dress,New,16.15,3,429.21
2025-04-02,Afternoon,Subscription,Email,Plumbing,Returning,66.39,1,165.06
2024-11-08,Night,Subscription,Google,Bread,New,78.81,0,30.13
2025-03-20,Afternoon,Product,Google,Coffee,New,15.22,2,416.36
2024-10-09,Morning,Subscription,Email,Dress,Returning,68.76,1,236.26
2024-10-09,Evening,Subscription,Google,Bread,Returning,3.5,0,118.33
2024-06-27,Night,Product,Google,Bread,New,28.59,4,391.08
2025-01-03,Afternoon,Subscription,Google,Haircut,Returning,91.74,0,391.85
2025-01-11,Evening,Service,Google,Bread,New,89.06,3,60.8
2024-10-16,Night,Service,Email,Plumbing,New,37.78,4,445.45
2024-10-28,Afternoon,Service,Instagram,Dress,Returning,75.43,3,356.02
2024-10-23,Evening,Product,In-store,Bread,New,99.94,3,308.09
2024-12-06,Afternoon,Product,In-store,Haircut,New,98.36,5,134.34
2024-12-04,Morning,Service,In-store,Bread,New,83.27,1,308.04
2025-03-05,Afternoon,Subscription,Google,Bread,Returning,74.61,0,479.49
2024-09-13,Night,Subscription,In-store,Haircut,New,64.55,4,194.05
2024-12-17,Afternoon,Subscription,Google,Bread,Returning,29.17,2,172.65
2024-05-16,Morning,Product,Google,Plumbing,New,83.07,5,103.55
2024-07-09,Evening,Product,Google,Plumbing,Returning,64.65,2,89.35
2025-04-28,Morning,Product,Email,Haircut,New,97.01,1,106.13
2024-08-02,Morning,Product,Email,Bread,Returning,2.71,5,300.83
2024-10-08,Morning,Product,Email,Coffee,New,83.91,4,259.96
2024-06-16,Evening,Service,Google,Dress,Returning,49.46,4,163.9
2025-01-18,Afternoon,Product,In-store,Coffee,Returning,27.6,0,25.95
2024-08-11,Evening,Service,Instagram,Plumbing,Returning,48.86,0,333.87
2025-01-26,Afternoon,Subscription,Google,Haircut,New,13.61,5,103.64
2025-04-26,Afternoon,Product,Email,Dress,New,22.86,1,205.12
2025-03-07,Evening,Product,Instagram,Haircut,New,9.39,3,112.7
2024-10-28,Night,Product,Google,Dress,Returning,97.19,2,393.46
2025-02-13,Morning,Service,In-store,Bread,Returning,16.68,4,399.72
2024-07-29,Night,Service,Instagram,Dress,New,30.96,1,96.01
2025-02-24,Evening,Subscription,In-store,Haircut,Returning,51.04,0,164.63
2025-02-01,Evening,Product,Instagram,Haircut,New,24.71,2,40.31
2024-07-07,Morning,Product,Email,Bread,New,99.32,0,199.65
2024-06-18,Afternoon,Service,In-store,Haircut,New,73.81,4,77.73
2024-08-30,Evening,Subscription,In-store,Dress,New,62.9,2,110.82
2025-03-07,Evening,Service,Instagram,Haircut,New,49.16,0,185.73
2024-11-05,Night,Service,Instagram,Haircut,New,72.77,1,476.42
2024-11-20,Afternoon,Subscription,Google,Haircut,Returning,42.13,5,289.07
2024-12-14,Afternoon,Service,Google,Plumbing,Returning,33.58,4,300.84
2025-01-05,Night,Product,Google,Bread,Returning,15.99,5,473.21
2024-07-07,Evening,Product,Instagram,Haircut,New,35.05,4,427.54
2024-07-07,Night,Subscription,Email,Bread,Returning,82.51,3,194.64
2025-04-01,Morning,Product,Instagram,Dress,Returning,97.73,0,120.39
2025-04-13,Afternoon,Subscription,Instagram,Plumbing,Returning,95.98,2,375.47
2025-03-28,Night,Service,Google,Bread,Returning,98.18,3,51.13
2024-11-04,Evening,Product,Instagram,Coffee,New,32.75,1,389.95
2024-10-12,Evening,Service,Email,Haircut,Returning,55.83,0,150.25
2024-08-15,Night,Product,In-store,Coffee,Returning,27.51,2,473.28
2025-01-05,Afternoon,Product,Instagram,Plumbing,New,61.14,1,263.18
2025-02-14,Evening,Product,Instagram,Haircut,Returning,73.89,4,155.8
2024-12-11,Evening,Product,Google,Plumbing,Returning,20.56,4,270.14
2025-03-06,Morning,Subscription,In-store,Bread,New,49.81,4,346.73
2024-08-15,Afternoon,Service,Google,Bread,New,71.37,0,466.99
2024-10-04,Evening,Product,Email,Bread,New,33.97,4,36.95
2025-03-08,Evening,Subscription,In-store,Haircut,New,76.88,3,344.71
2024-12-26,Morning,Service,Google,Bread,New,53.1,1,192.6
2024-10-05,Afternoon,Service,In-store,Plumbing,New,85.3,2,333.68
2025-03-24,Morning,Subscription,Email,Bread,Returning,62.16,0,466.59
2025-03-18,Morning,Product,Email,Haircut,Returning,28.94,1,296.66
2024-11-27,Night,Product,Google,Plumbing,New,76.1,3,434.29
2024-12-18,Afternoon,Subscription,In-store,Bread,New,90.14,1,104.16
2025-02-11,Night,Service,Instagram,Plumbing,Returning,25.6,2,129.82
2024-11-20,Evening,Subscription,Email,Bread,Returning,90.04,4,239.29
2024-05-30,Evening,Product,Instagram,Dress,Returning,4.88,1,456.3
2024-11-20,Afternoon,Product,Email,Bread,Returning,76.68,0,475.32
2024-10-18,Afternoon,Subscription,Instagram,Dress,New,65.54,5,256.63
2025-02-03,Afternoon,Subscription,Google,Bread,Returning,58.39,1,339.15
2024-06-14,Afternoon,Subscription,Google,Plumbing,Returning,48.97,3,62.2
2025-03-13,Night,Subscription,Instagram,Plumbing,New,62.7,2,115.86
2024-08-06,Morning,Subscription,In-store,Coffee,New,96.45,2,340.54
2024-08-07,Evening,Service,Email,Dress,New,38.72,0,257.69
2024-10-22,Morning,Product,Email,Plumbing,Returning,48.36,0,341.65
2024-07-07,Night,Product,Google,Plumbing,Returning,33.1,3,131.36
2024-12-04,Afternoon,Product,Google,Coffee,Returning,87.14,1,138.61
2025-02-01,Evening,Subscription,In-store,Coffee,New,0.05,4,151.85
2025-04-03,Evening,Service,In-store,Coffee,New,92.58,3,61.88
2024-06-12,Night,Service,Email,Haircut,New,77.24,5,415.85
2025-02-16,Night,Subscription,In-store,Plumbing,Returning,90.42,0,288.45
2024-08-19,Afternoon,Subscription,In-store,Dress,Returning,21.34,2,136.68
2025-04-01,Night,Service,Google,Plumbing,Returning,87.51,3,493.68
2025-04-21,Morning,Subscription,Google,Bread,Returning,40.29,3,44.61
2025-02-14,Evening,Service,In-store,Coffee,Returning,0.49,5,68.13
2024-08-08,Night,Product,Instagram,Haircut,New,21.91,3,374.27
2024-08-25,Morning,Product,Google,Haircut,Returning,95.09,0,208.68
2025-04-09,Evening,Subscription,Instagram,Bread,New,29.01,5,355.58
2024-08-15,Evening,Product,Email,Dress,Returning,42.61,1,93.53
2024-09-09,Night,Subscription,In-store,Bread,Returning,53.18,1,213.03
2024-07-31,Morning,Subscription,Instagram,Plumbing,Returning,86.33,4,143.02
2025-03-29,Afternoon,Service,Instagram,Bread,Returning,0.09,1,411.44
2024-05-28,Morning,Product,Email,Plumbing,Returning,9.76,4,51.04
2024-09-14,Morning,Service,Google,Haircut,New,73.75,1,355.11
2024-10-17,Morning,Product,Instagram,Plumbing,New,16.94,2,333.8
2024-06-11,Afternoon,Product,In-store,Bread,Returning,65.63,1,194.45
2024-11-24,Afternoon,Service,Email,Dress,New,66.09,4,355.55
2025-04-20,Afternoon,Subscription,In-store,Coffee,New,5.57,3,480.4
2024-12-16,Morning,Subscription,Email,Haircut,Returning,7.76,1,79.99
2024-08-01,Morning,Subscription,Email,Dress,Returning,76.15,4,225.59
2024-05-05,Night,Subscription,Instagram,Bread,Returning,85.82,0,360.92
2024-09-30,Evening,Product,Google,Dress,New,76.34,4,445.6
2024-12-06,Evening,Subscription,In-store,Coffee,New,45.43,2,36.23
2024-12-21,Night,Service,Google,Dress,New,98.15,4,453.41
2024-09-16,Morning,Subscription,Instagram,Dress,New,47.26,5,115.31
2025-04-14,Afternoon,Product,In-store,Coffee,Returning,44.23,0,392.48
2024-12-01,Morning,Product,In-store,Plumbing,Returning,18.04,1,427.55
2025-01-23,Afternoon,Subscription,Instagram,Dress,New,5.69,4,117.58
2024-10-16,Morning,Service,Instagram,Bread,Returning,35.79,4,154.62
2024-09-06,Night,Service,In-store,Plumbing,Returning,64.82,4,234.29
2024-10-05,Night,Service,In-store,Bread,New,9.49,2,322.11
2024-11-20,Evening,Product,Google,Coffee,New,52.01,5,480.58
2024-11-17,Evening,Product,Instagram,Bread,Returning,82.17,2,339.94
2024-07-18,Evening,Subscription,Instagram,Coffee,New,3.09,4,28.23
2025-04-27,Morning,Subscription,In-store,Haircut,Returning,44.15,5,358.9
2024-06-22,Night,Subscription,Instagram,Dress,New,54.58,2,101.11
2025-04-01,Night,Service,Instagram,Haircut,New,43.58,0,453.02
2025-01-12,Night,Product,In-store,Plumbing,New,37.3,2,156.9
2025-01-18,Afternoon,Product,Instagram,Dress,New,91.49,4,112.22
2024-10-07,Afternoon,Product,Email,Coffee,Returning,84.79,2,124.64
2025-04-27,Morning,Service,Email,Dress,New,50.58,2,297.27
2024-09-10,Night,Service,Google,Coffee,Returning,92.77,5,132.23
2024-05-29,Evening,Service,Instagram,Dress,Returning,91.55,5,160.44
2025-02-21,Evening,Service,In-store,Plumbing,Returning,97.92,4,403.52
2025-03-25,Afternoon,Subscription,In-store,Bread,Returning,53.03,2,312.04
2025-03-01,Night,Subscription,Google,Plumbing,New,61.16,4,165.19
2025-03-04,Evening,Service,Instagram,Plumbing,New,13.32,5,411.38
2024-07-02,Morning,Product,Google,Haircut,Returning,94.06,5,27.92
2024-11-25,Morning,Product,Instagram,Dress,New,37.72,1,476.01
2025-01-28,Morning,Service,Google,Plumbing,Returning,7.67,3,132.99
2025-02-06,Evening,Product,In-store,Coffee,New,23.6,2,266.73
2025-03-17,Afternoon,Product,Instagram,Plumbing,New,36.67,2,467.35
2025-03-24,Morning,Service,Instagram,Dress,New,69.98,2,241.09
2024-05-03,Night,Subscription,Email,Haircut,New,54.83,5,249.07
2025-02-08,Night,Subscription,Google,Haircut,New,19.3,5,105.3
2024-09-13,Night,Service,Instagram,Coffee,New,13.6,1,434.34
2024-07-12,Morning,Product,Google,Coffee,New,48.01,2,313.13
2025-03-02,Morning,Product,Instagram,Bread,Returning,29.56,2,498.68
2025-01-21,Afternoon,Subscription,Instagram,Bread,Returning,43.93,1,315.13
2024-12-26,Morning,Product,Instagram,Haircut,Returning,39.02,4,53.18
2025-02-25,Evening,Service,Email,Plumbing,New,39.66,4,272.71
2024-12-20,Morning,Product,Email,Haircut,New,12.03,0,327.45
2025-04-09,Night,Subscription,Google,Haircut,New,18.15,5,372.02
2024-10-10,Night,Product,In-store,Haircut,New,47.47,0,281.09
2024-07-03,Afternoon,Service,In-store,Bread,Returning,42.88,5,368.09
2025-04-03,Evening,Subscription,Google,Bread,New,5.05,3,40.48
2024-06-23,Evening,Service,Email,Plumbing,Returning,69.01,0,305.57
2025-03-19,Evening,Product,Google,Plumbing,New,86.77,0,55.34
2025-04-21,Afternoon,Subscription,Instagram,Haircut,Returning,94.64,4,382.35
2024-05-31,Afternoon,Subscription,Instagram,Haircut,Returning,70.94,0,364.32
2024-11-21,Afternoon,Service,In-store,Dress,Returning,56.66,0,290
2025-02-10,Evening,Subscription,Email,Bread,Returning,73.62,1,293.16
2025-03-10,Afternoon,Subscription,In-store,Coffee,Returning,69.25,0,236.57
2024-07-16,Afternoon,Service,Email,Plumbing,Returning,19.84,3,282.4
2024-07-23,Morning,Service,Google,Plumbing,New,51.76,5,431.32
2024-11-08,Night,Service,Email,Dress,New,45.44,1,224.32
2024-12-04,Morning,Service,Email,Coffee,Returning,6.95,2,445.8
2024-10-18,Morning,Service,Instagram,Bread,New,92.23,1,219.24
2024-06-09,Morning,Product,Email,Plumbing,New,40.91,5,167.89
2024-12-20,Morning,Service,In-store,Coffee,Returning,62.68,3,76.97
2025-02-27,Morning,Product,Google,Haircut,Returning,95.58,4,342.86
2025-03-17,Night,Subscription,Email,Dress,New,83.33,2,36.83
2025-03-25,Afternoon,Product,In-store,Plumbing,New,32.13,0,477.77
2024-07-26,Night,Service,Email,Dress,Returning,93.63,0,118.74
2025-04-17,Evening,Service,Email,Plumbing,New,86.55,4,420.16
2024-05-06,Afternoon,Product,Google,Coffee,Returning,89.91,0,42.31
2024-06-28,Evening,Service,In-store,Plumbing,New,42.74,4,424.41
2024-08-11,Afternoon,Product,Email,Dress,Returning,8.54,4,43.85
2024-12-13,Morning,Product,Instagram,Dress,Returning,37.25,5,295.95
2025-01-12,Evening,Subscription,In-store,Haircut,Returning,33.2,1,440.61
2024-11-04,Morning,Subscription,Google,Coffee,Returning,34.86,2,241.83
2024-10-03,Afternoon,Product,Google,Bread,Returning,70.92,1,313.44
2024-06-24,Evening,Service,Google,Plumbing,Returning,94.84,4,459.98
2025-02-13,Afternoon,Subscription,In-store,Dress,New,14.7,3,34.6
2024-05-21,Afternoon,Service,Google,Haircut,New,52.56,3,482.57
2024-07-29,Night,Service,Instagram,Dress,Returning,70.06,3,430.96
2024-07-11,Morning,Subscription,Email,Dress,Returning,63.63,0,262.7
2025-03-07,Evening,Product,Email,Bread,Returning,6.08,3,424.17
2024-05-10,Evening,Service,Google,Bread,Returning,16.36,0,70.66
2024-06-14,Afternoon,Subscription,In-store,Dress,Returning,78.2,2,89.62
2024-12-18,Morning,Product,Google,Dress,New,18.91,0,291.6
2024-10-27,Night,Product,In-store,Dress,New,88.13,3,414.88
2024-07-24,Morning,Service,Email,Dress,New,61.06,2,154.35
2024-07-16,Afternoon,Product,Instagram,Dress,New,92.2,4,296.96
2025-04-21,Evening,Subscription,Google,Plumbing,New,33.73,5,199.77
2024-05-30,Night,Service,Email,Bread,New,96.4,4,130.66
2024-11-27,Evening,Subscription,In-store,Coffee,New,56.52,2,329.6
2024-12-04,Night,Service,In-store,Plumbing,Returning,10.86,1,279.48
2024-12-12,Evening,Service,Instagram,Dress,New,9.85,2,386.82
2024-06-05,Evening,Service,In-store,Coffee,New,30.15,3,152.62
2024-06-03,Evening,Subscription,In-store,Dress,New,94.23,1,121.66
2025-01-16,Afternoon,Service,In-store,Plumbing,New,42.81,5,209.54
2024-08-10,Morning,Subscription,Instagram,Dress,New,0.87,5,463.02
2025-04-15,Evening,Subscription,Email,Plumbing,Returning,42.65,4,102.6
2024-08-10,Morning,Service,In-store,Bread,Returning,36.5,5,179.48
2024-08-07,Morning,Subscription,Email,Coffee,Returning,23.75,5,290.77
2025-04-29,Night,Product,Email,Coffee,New,43.69,5,50.31
2025-03-25,Morning,Product,Google,Coffee,Returning,26.87,1,368.76
2024-05-14,Afternoon,Product,Google,Plumbing,New,56.37,0,276.95
2024-07-31,Morning,Service,Email,Bread,Returning,90.25,3,266
2024-06-24,Evening,Product,Email,Coffee,New,58.53,0,126.25
2024-11-07,Evening,Product,Google,Coffee,New,84.65,1,209.32
2024-11-24,Evening,Subscription,Email,Bread,Returning,89.43,2,227.52
2024-06-17,Afternoon,Service,In-store,Plumbing,New,96.63,0,93.34
2024-12-06,Morning,Subscription,Email,Coffee,New,65.22,2,472
2025-04-24,Night,Product,Google,Bread,New,88.32,0,476.1
2024-09-24,Night,Service,In-store,Plumbing,Returning,81.79,1,59.57
2024-05-17,Evening,Subscription,Instagram,Plumbing,Returning,73.54,4,344.36
2025-01-14,Night,Service,Instagram,Plumbing,New,24.21,4,101.91
2024-09-27,Morning,Product,Instagram,Dress,New,75.04,1,76.27
2025-04-28,Afternoon,Product,Email,Dress,Returning,29.71,5,333.04
2024-10-28,Morning,Product,Instagram,Bread,Returning,21.19,3,218.08
2025-03-17,Morning,Service,Email,Plumbing,Returning,83.25,5,106.35
2024-12-21,Night,Service,Instagram,Bread,Returning,72.5,1,142.63
2024-12-28,Evening,Service,Email,Plumbing,New,61.05,5,248.7
2024-08-09,Morning,Service,Instagram,Plumbing,New,86.41,2,75.68
2024-06-19,Evening,Service,Email,Dress,Returning,17.97,0,365.41
2024-12-14,Night,Product,Google,Dress,Returning,34.62,4,493.98
2025-01-09,Night,Service,Instagram,Haircut,New,13.28,1,311.96
2024-09-20,Afternoon,Subscription,In-store,Dress,Returning,73.22,3,266.74
2024-08-26,Evening,Product,Google,Plumbing,Returning,60.92,2,225.96
2024-12-22,Morning,Service,Instagram,Dress,Returning,98.7,1,240.35
2024-05-14,Morning,Subscription,Instagram,Dress,New,84.62,1,400.01
2025-03-19,Night,Product,Instagram,Coffee,New,73.31,5,294.14
2024-08-07,Evening,Product,In-store,Plumbing,New,5.25,4,84.59
2024-12-03,Evening,Product,Google,Plumbing,New,41.36,2,442.79
2024-10-20,Morning,Service,In-store,Haircut,Returning,38.89,3,79.58
2025-04-23,Night,Subscription,Email,Coffee,Returning,46.07,4,272.32
2024-10-22,Afternoon,Subscription,Instagram,Bread,Returning,16.06,3,330.25
2024-07-25,Evening,Service,Email,Haircut,Returning,4.37,1,407.32
2024-11-23,Morning,Product,In-store,Coffee,Returning,10.6,5,302.99
2025-03-09,Night,Product,In-store,Bread,New,10.95,5,44.44
2024-06-19,Morning,Subscription,Email,Bread,Returning,84.77,5,328.7
2024-10-14,Afternoon,Subscription,Instagram,Coffee,Returning,26.04,0,82.86
2024-10-05,Evening,Service,Instagram,Dress,Returning,43.15,2,76.98
2024-07-24,Afternoon,Service,Email,Coffee,Returning,6.42,1,44.54
2024-12-15,Evening,Product,Google,Bread,Returning,52.93,5,320.16
